Tickers,ROE>5,Increasing Revenue,Positive OCF,Increasing EPS,Quality of Earnings,Long Term Debt vs Asset,Increasing Net Income,Market Cap > Median,Increasing Asset Turnover
1728 HK Equity,0.8258383155705745,0.6152846373797765,1.8832856771510267,2.1102157525344425,0.21289316350402912,0.3462438263582012,0.8913439043410449,1.1416688328567715,0.9732258903041331
1999 HK Equity,0.9491740787801779,0.8870938464331095,0.6060991105463787,1.4523506988564168,0.6289707750952986,0.8609548012343438,1.5013614086041023,0.8887275367580323,1.2252677436921402
1929 HK Equity,1.3161875945537065,1.4024205748865355,1.0998487140695916,0.5083207261724659,0.903177004538578,1.43267776096823,1.2677760968229954,0.13313161875945537,0.9364599092284418
2331 HK Equity,0.4948106591865358,1.441514726507714,1.9691444600280505,0.7396914446002805,1.714165497896213,0.29284712482468445,0.48218793828892004,1.267321178120617,0.5983169705469845
1114 HK Equity,0.30250394766523797,1.2912249041281298,0.2537784795849312,1.900293255131965,1.205955334987593,0.15429731558763818,0.6070381231671554,1.5510940672230995,1.73381457252425
3813 HK Equity,0.25384615384615383,1.1627218934911243,1.3384615384615384,1.2550295857988165,1.2159763313609468,1.2390532544378698,0.6834319526627219,1.0153846153846153,0.836094674556213
136 HK Equity,1.4525438221462164,0.43095339888841383,1.2563061137238136,0.1731509191962377,0.8657545959811885,1.8815733219324497,1.6757161179991449,0.12890123984608806,1.1351004702864471
1211 HK Equity,1.095848425745333,0.4162719420451379,0.9579269991641126,0.02256896071329061,1.5672889384229591,1.1159097241571467,1.539704653106715,1.6349958205628308,0.6494845360824743
3818 HK Equity,1.678866587957497,1.5301062573789848,0.3038961038961039,0.7119244391971665,0.027626918536009445,1.923258559622196,0.21463990554899645,1.7574970484061394,0.8521841794569067
1828 HK Equity,0.020151133501259445,2.09823677581864,0.18387909319899245,1.0251889168765742,1.6095717884130982,0.29219143576826195,1.6272040302267003,0.11838790931989925,2.025188916876574
494 HK Equity,2.145933014354067,0.02631578947368421,0.35167464114832536,1.2799043062200957,0.8827751196172249,0.3133971291866029,1.4593301435406698,1.61244019138756,0.9282296650717703
1086 HK Equity,0.1411586137111055,1.1998482165443967,1.338730078421452,0.5600809511763217,0.8446749304325828,0.7240070832279282,1.8145712117379205,0.30963824943081203,2.0672906653174805
860 HK Equity,1.5457606973058637,1.576069730586371,1.4869255150554674,0.5402139461172741,0.9074881141045958,1.442353407290016,0.2192947702060222,0.3886687797147385,0.8932250396196514
819 HK Equity,0.19217081850533807,0.1387900355871886,1.5266903914590748,1.311032028469751,1.5629893238434163,0.9480427046263346,1.6548042704626333,0.798576512455516,0.8669039145907473
78 HK Equity,1.0043222003929273,1.4357563850687622,1.1917485265225933,0.49155206286836933,0.618860510805501,1.8459724950884087,0.07426326129666012,0.010609037328094302,2.326915520628684
2282 HK Equity,0.09879032258064516,0.5221774193548387,1.3810483870967742,1.780241935483871,0.8528225806451613,0.8770161290322581,1.627016129032258,1.5786290322580645,0.28225806451612906
1212 HK Equity,1.099537600389389,0.4752981260647359,2.061085422243855,0.3657824288147968,0.3285470917498175,2.098320759308834,1.495984424434169,0.858603066439523,0.21684108055487952
1269 HK Equity,0.18246869409660108,0.22719141323792486,1.4007155635062611,1.2057245080500893,1.6815742397137745,1.6440071556350626,0.5581395348837209,0.5760286225402504,1.5241502683363148
547 HK Equity,0.7858117326057299,0.009822646657571623,1.2106412005457026,1.4733969986357436,1.7287858117326058,1.0092769440654843,1.9105047748976807,0.626193724420191,0.24556616643929058
175 HK Equity,0.24768518518518517,0.16666666666666666,1.8310185185185186,1.224537037037037,1.9930555555555556,0.9027777777777778,0.09490740740740741,2.011574074074074,0.5277777777777778
256 HK Equity,0.7851217554187851,0.33476050307733474,1.298100080278298,0.6647043082686647,1.758094728391758,0.6598876103826599,1.1535991436981536,2.1386138613861387,0.20711800909820713
489 HK Equity,0.6374549819927972,1.5280397873435088,1.332018521694392,1.470931229634711,0.48156405419310583,1.1066712399245413,1.5187789401474876,0.49854227405247814,0.4259989710169782
1293 HK Equity,0.5457102672292545,0.4866385372714487,0.9817158931082982,1.1631504922644162,1.330520393811533,1.3769338959212376,1.0239099859353025,1.2728551336146272,0.8185654008438819
848 HK Equity,1.296411856474259,0.6107644305772231,0.15912636505460218,0.7371294851794071,0.9243369734789392,1.436817472698908,0.578003120124805,1.8814352574102964,1.3759750390015602
669 HK Equity,1.4919058925102526,0.2933304554284481,1.2937621411612346,0.8838765378804231,0.784804662205914,1.6026332829699979,1.4899633067127132,0.6760198575437082,0.48370386358730844
1382 HK Equity,1.5570159857904085,1.4818827708703375,1.42753108348135,0.8648312611012433,0.4619893428063943,0.10710479573712256,1.016696269982238,0.7689165186500888,1.314031971580817
1060 HK Equity,1.7967955239064088,0.2815361139369278,0.7461851475076297,0.10757884028484233,1.3138351983723295,0.2174465920651068,2.2820447609359107,2.1790437436419126,0.07553407934893185
521 HK Equity,1.3311563580484056,0.7433730311179408,0.8470995005762582,1.5662696888205916,0.8073376872839032,0.620630042258932,1.6544371878601614,0.696696119861698,0.7330003841721091
1128 HK Equity,0.9198218262806236,0.755011135857461,0.5968819599109132,1.1870824053452116,0.7171492204899778,1.6748329621380846,1.0089086859688197,1.0066815144766148,1.133630289532294
1028 HK Equity,1.8719035929480026,0.7130104887301941,0.4760098192367775,0.5784423119839321,0.9821468422227182,0.6085695157330953,0.6909172059808079,1.558580673956706,1.5204195492077661
538 HK Equity,0.6853026925055736,1.1884753901560625,1.1915623392214028,1.2903447093122964,1.0294975132910307,1.3474532670210941,0.13119533527696792,1.1390842051106156,0.9970845481049563
1368 HK Equity,0.7593664331404203,1.6338714590313737,0.5044166920499543,0.3344501979896436,0.6442278403898873,0.28510508681084373,2.554980201035638,1.5763021626561071,0.7072799268961316
178 HK Equity,0.7487765089722676,1.4549755301794454,0.07634584013050572,0.8765089722675367,1.4593800978792821,1.2083197389885807,1.2890701468189234,0.7106035889070147,1.1760195758564438
2238 HK Equity,1.4617834394904459,0.30095541401273884,0.4681528662420382,0.39410828025477707,0.30812101910828027,1.5214968152866242,2.2237261146496814,2.2619426751592355,0.059713375796178345
27 HK Equity,0.8898876404494382,0.9556179775280899,0.7609550561797753,0.24775280898876403,1.3019662921348314,0.33623595505617976,2.2601123595505617,0.43230337078651687,1.8151685393258428
200 HK Equity,0.6812434141201265,1.2423603793466806,0.026870389884088516,1.4193888303477344,1.155426765015806,1.3482613277133826,1.2629083245521602,0.40147523709167543,1.4620653319283456
1361 HK Equity,2.076073619631902,1.5393865030674847,0.9231901840490797,0.5344785276073619,1.0137423312883436,0.26282208588957057,2.0076073619631902,0.2098159509202454,0.4328834355828221
52 HK Equity,2.8936392075078206,0.7007299270072993,0.8102189781021898,0.8821689259645464,0.3409801876955162,1.9582898852971846,0.1251303441084463,1.0166840458811262,0.2721584984358707
425 HK Equity,0.2827349524815206,0.48468848996832103,1.549102428722281,0.9883843717001056,0.37302006335797255,1.5989968321013728,0.6747624076029567,0.8125659978880676,2.2357444561774025
881 HK Equity,0.22471190781049935,0.24199743918053776,0.7720870678617158,1.0102432778489117,0.6318822023047375,0.9756722151088348,1.7900128040973111,1.5979513444302176,1.7554417413572343
951 HK Equity,1.7867383512544803,1.2741935483870968,0.974910394265233,1.0949820788530467,0.6397849462365591,1.5483870967741935,0.6433691756272402,0.01971326164874552,1.017921146953405
3389 HK Equity,0.08614313682836633,1.2255819012399392,1.5819012399390908,1.484011311725038,1.3939525777681097,1.482053513160757,1.0063084620404612,0.5579725908201001,0.1820752664781379
308 HK Equity,1.5795142555438226,1.8912354804646252,1.1727560718057022,0.6690601900739176,0.7545934530095036,0.9180570221752904,0.7222808870116156,1.2525871172122491,0.0399155227032735
590 HK Equity,0.8136809375747429,1.4185601530734273,1.2420473570916049,1.5800047835446065,0.32504185601530733,0.1442238698875867,0.3379574264530017,1.0289404448696484,2.109543171490074
330 HK Equity,0.2992555831265509,0.3707196029776675,1.210421836228288,1.3444168734491315,0.3327543424317618,0.4287841191066998,1.9272952853598015,1.9518610421836229,1.1344913151364764
868 HK Equity,0.5239951278928137,1.0808769792935444,0.9756394640682094,1.782460414129111,0.7037758830694275,0.2828258221680877,1.5347137637028014,1.7166869671132765,0.39902557856272836
1234 HK Equity,0.3584474885844749,0.0502283105022831,0.17579908675799086,2.2077625570776256,1.5936073059360731,0.9611872146118722,0.8059360730593608,0.7031963470319634,2.143835616438356
2020 HK Equity,1.2704043661622426,1.0449020094269412,0.3326717935996031,1.2547754899528654,0.36169684941701813,1.3485487472091293,1.92904986355743,0.7881419002728851,0.6698089804018854
551 HK Equity,1.7484865162355532,0.04705558613098514,1.0599889928453494,1.3051733626857458,0.02228948816730875,0.720693450742983,0.1906989543203082,2.2239955971381398,1.6816180517336268
341 HK Equity,1.517059301380991,1.7656376929325752,3.052396425670187,0.570268074735987,0.03290008123476848,1.2355808285946386,0.3363119415109667,0.24857839155158407,0.2412672623883022
493 HK Equity,2.3677811550151975,0.5440729483282675,1.2340425531914894,0.541033434650456,1.6899696048632218,1.5379939209726443,0.7142857142857143,0.12158054711246201,0.24924012158054712
1928 HK Equity,1.315655577299413,0.3117416829745597,1.7454011741682975,1.2504892367906066,1.4301369863013698,0.0035225048923679062,0.3082191780821918,0.9616438356164384,1.6731898238747553
1070 HK Equity,0.06258692628650904,2.410848400556328,0.08011126564673157,1.717385257301808,0.36300417246175243,1.6873435326842838,1.6573018080667594,0.9212795549374131,0.10013908205841446
1169 HK Equity,0.04374240583232078,1.172843256379101,2.0422235722964763,0.19410692588092346,0.010935601458080195,0.31986634264884567,1.9656743620899149,1.3204738760631836,1.9301336573511543
419 HK Equity,0.8883605933815139,1.4155572461011792,1.3077215671357931,1.3693419551160138,0.15747432483834156,1.3077215671357931,0.41422594142259417,1.287181437809053,0.8524153670597185
2313 HK Equity,0.5808510638297872,0.9914893617021276,0.4276595744680851,1.7468085106382978,1.7,1.5723404255319149,1.553191489361702,0.37872340425531914,0.04893617021276596
751 HK Equity,1.3800928313563692,0.9577101598762249,1.2485817431665807,1.0954100051572975,0.24290871583290355,1.0041258380608562,0.3635894791129448,1.3522434244455905,1.3553378029912326
2006 HK Equity,0.23333333333333334,1.7166666666666666,1.8222222222222222,1.787037037037037,1.1018518518518519,0.8814814814814815,0.6277777777777778,0.34629629629629627,0.48333333333333334
880 HK Equity,0.8063694267515924,1.264968152866242,1.3356687898089172,1.6165605095541402,0.24076433121019108,0.3305732484076433,1.4770700636942675,1.6280254777070065,0.3
511 HK Equity,1.5542590431738623,1.4912485414235706,0.632730455075846,1.5411318553092181,0.06301050175029171,2.1974912485414237,0.8847724620770129,0.40956826137689617,0.22578763127187865
321 HK Equity,0.18345323741007194,2.6088129496402876,2.115107913669065,0.8552158273381295,1.4298561151079137,0.685251798561151,0.08363309352517985,0.29676258992805754,0.7419064748201439
2678 HK Equity,1.5895624430264357,0.1702370100273473,0.41431175934366454,0.8347766636280766,1.6100729261622606,1.6921148587055606,0.3261166818596171,1.1875569735642661,1.1752506836827712
2001 HK Equity,1.3737722325457924,0.3798778869126626,1.2256437483408549,0.8983275816299443,1.8826652508627555,0.8505441996283515,1.6533050172551103,0.20069020440668967,0.5351738784178391
2232 HK Equity,0.9049442317296488,1.2195771599800234,0.16330947228233728,1.4368237056767106,1.3079740302979856,0.10487764275012486,1.2195771599800234,1.3828866322623605,1.2600299650407858
772 HK Equity,1.6638194020744357,0.561928004881025,1.5832824893227577,0.9042098840756558,1.757169005491153,0.4777303233679073,0.6662599145820622,0.11165344722391703,1.273947528981086
839 HK Equity,1.0668693009118542,0.2579244463742944,0.7405557967867998,0.29895788102475035,0.715154146765089,1.0258358662613982,1.9168475900998698,1.2857142857142858,1.6921406860616588
3998 HK Equity,0.7939879104721451,1.380656755432119,1.2512661329848065,0.7204705113543539,1.0307139356314328,1.35566083973207,1.389478843326254,0.4043456951478517,0.6734193759189675
709 HK Equity,1.6509468993687337,0.07519494987003342,1.325102116598589,0.8672484218343854,0.8906424062383959,1.331786112142592,1.4654660230226513,0.9708503527664315,0.4227627181581879
6068 HK Equity,1.0311199207135777,0.9187314172447968,0.7314172447968286,1.694747274529237,0.4317145688800793,0.7296333002973241,0.5262636273538157,1.6323092170465807,1.3040634291377602
6169 HK Equity,0.7382737202827158,1.7136431784107946,0.11565645748554294,0.3122724352109659,1.4302848575712144,0.6264724780466909,0.30841721996144783,1.8755622188905547,1.879417434140073
