Tickers,ROE>5,Increasing Revenue,Positive OCF,Increasing EPS,Quality of Earnings,Long Term Debt vs Asset,Increasing Net Income,Market Cap > Median,Increasing Asset Turnover
1728 HK Equity,1.2466793168880455,1.1537001897533208,1.2428842504743833,1.8595825426944972,0.8975332068311196,0.022770398481973434,0.5616698292220114,0.9829222011385199,1.032258064516129
1999 HK Equity,1.2965927281042762,0.08232334781614452,0.21815687171278297,0.4898239195060599,1.7246741367482277,0.6297736107935056,1.8008232334781615,1.648525040018294,1.1093071118225475
1929 HK Equity,1.3981422165278667,0.9224855861627163,0.2219730941704036,0.005765534913516977,1.6402946828955798,1.317424727738629,0.9311338885329917,0.5361947469570788,2.0265855221012172
2331 HK Equity,1.2219936412941836,0.3501028614176174,0.9510005610622779,0.9829811109033103,1.4559566111838413,1.4256592481765475,1.2960538619786797,0.20029923321488685,1.1159528707686552
1114 HK Equity,0.6644398766700925,1.4321685508735869,1.2302158273381294,1.4152106885919835,0.7862281603288798,1.025179856115108,1.0467625899280575,1.2625899280575539,0.13720452209660844
3813 HK Equity,0.3477088948787062,1.889487870619946,1.280323450134771,0.3584905660377358,0.9299191374663073,1.2506738544474394,0.04582210242587601,0.42587601078167114,2.4716981132075473
136 HK Equity,0.8077350111028867,0.30310880829015546,1.4172834937083643,1.5321983715766099,0.8044041450777202,0.24481865284974094,0.7227979274611399,1.5405255366395263,1.6271280532938563
1211 HK Equity,1.6044678055190538,1.6695137976346912,1.6281208935611038,0.7746386333771353,1.8153745072273324,0.14388961892247043,0.8574244415243101,0.3961892247043364,0.11038107752956636
3818 HK Equity,0.6776591688905833,1.1648875333587496,0.6244757910789173,0.8680899733130004,1.1991993900114373,0.7051086542127335,1.4616850934044987,1.471978650400305,0.8269157453297751
1828 HK Equity,0.2096193902669949,0.20621094489679984,0.31868964211323614,1.4707441772391592,1.2611247869721645,1.6684340087104714,0.7600833175534937,1.5985608786214731,1.5065328536262073
494 HK Equity,0.08590576766856214,0.7073517465475223,0.915718927701056,1.0418359057676685,0.8334687246141349,1.7363931762794476,1.7638099106417546,1.1880584890333064,0.7274573517465476
1086 HK Equity,1.8337737843551798,1.2177589852008457,1.5174418604651163,0.8062896405919662,0.6445560253699789,0.02854122621564482,0.9442389006342494,2.007399577167019,0.0
860 HK Equity,2.1065830721003134,0.8369905956112853,2.6003134796238245,0.4373040752351097,0.6159874608150471,0.2774294670846395,1.1896551724137931,0.26802507836990597,0.6677115987460815
819 HK Equity,1.256446736617464,1.5365463275831406,0.5826071492086075,0.4305530855415259,1.2852569802596479,0.33772007825004446,1.427707629379335,0.9955539747465766,1.1476080384136582
78 HK Equity,1.1857142857142857,0.7728571428571429,1.227142857142857,1.3214285714285714,0.42142857142857143,0.99,0.9942857142857143,1.272857142857143,0.8142857142857143
2282 HK Equity,0.8625067048095834,1.5866261398176291,1.0475594493116396,1.44180225281602,0.7691757554085464,1.1038798498122653,0.320221705703558,0.9365278026104059,0.9317003397103523
1212 HK Equity,1.5350663923695531,1.2085281466242752,1.4004114456704695,1.4441743033476715,0.2844585749018141,1.3027866093136338,0.8550589115391809,0.2911913222367683,0.6783242939966336
1269 HK Equity,0.6872407904366918,1.7982434740180533,1.2317638448402048,0.16686996828494755,0.09880458648450842,1.4864601122224932,0.0856306416199073,1.8421566235667235,1.6028299585264698
547 HK Equity,2.063650306748466,1.3596625766871167,0.8006134969325154,0.683282208588957,0.9386503067484663,0.6188650306748467,0.11273006134969325,1.2860429447852761,1.1365030674846626
175 HK Equity,1.659073506891271,0.3824655436447167,0.5616385911179173,1.1852986217457886,1.1370597243491578,1.636676875957121,0.15677641653905053,0.7063552833078101,1.574655436447167
256 HK Equity,0.7334919690660321,0.619274241522903,0.5229030339083879,1.4366448542534205,1.5633551457465795,1.101130279595479,1.7150505651397978,0.07138607971445568,1.2367638310529447
489 HK Equity,0.28894173602853745,0.5912604042806183,0.2916171224732461,0.5163495838287753,0.9845422116527943,0.2541617122473246,2.0092152199762188,2.1777645659928657,1.8861474435196195
1293 HK Equity,1.569976076555024,1.4407894736842106,0.8199760765550239,0.025119617224880382,0.3068181818181818,1.255980861244019,1.5681818181818181,0.33373205741626794,1.6794258373205742
848 HK Equity,0.9795283752267426,1.2920445711324178,0.5200829230370563,1.0215081627364602,0.49209639803057786,2.329878206789324,1.8611039129308111,0.09795283752267427,0.40580461259393624
669 HK Equity,1.366867043847242,1.1886492220650637,1.378005657708628,0.3850777934936351,1.2841230551626592,0.6778642149929278,0.2784653465346535,1.5625884016973126,0.8783592644978784
1382 HK Equity,1.120355078447564,1.7557803468208093,1.6498761354252685,0.5443848059454995,0.7413294797687862,0.9011147811725846,1.384186622625929,0.6540049545829892,0.24896779521056978
1060 HK Equity,0.5040983606557377,0.6295081967213115,2.2081967213114755,0.769672131147541,0.4180327868852459,1.227049180327869,0.28524590163934427,1.9180327868852458,1.0401639344262295
521 HK Equity,0.20950747365841704,0.6042636608674344,1.6848811565792698,1.431266846361186,0.2955158049497672,1.274687576574369,2.178877726047537,0.17201666258270032,1.1489830923793187
1128 HK Equity,1.2285526099127284,1.0922114276304957,0.6239091058784785,0.8284208793018277,1.2685657829738186,1.0447884077062408,0.9958834184093529,0.9840276634282892,0.9336407047587684
1028 HK Equity,1.844420600858369,0.13760729613733905,1.8830472103004292,2.1582618025751072,0.4031652360515021,1.6512875536480687,0.108637339055794,0.7314914163090128,0.08208154506437768
538 HK Equity,1.5763503000666814,0.8561902645032229,1.0862413869748833,1.7763947543898644,0.8701933763058457,1.0462324961102467,1.008224049788842,0.24805512336074684,0.5321182484996666
1368 HK Equity,1.7931781266919329,1.7444504602057391,1.6518678938819709,0.4020032485110991,0.3873849485652409,1.3619382782891174,0.46534921494315107,0.5384407146724418,0.655387114239307
178 HK Equity,0.9800550206327373,0.5983493810178817,0.12379642365887207,0.45598349381017883,1.2152682255845941,0.4312242090784044,2.06121045392022,1.3473177441540578,1.7867950481430537
2238 HK Equity,1.0905136702568352,0.605840927920464,0.9451118475559238,0.24606462303231152,0.3896023198011599,0.8183512841756421,1.7429577464788732,1.53976801988401,1.6217895608947805
27 HK Equity,0.5969213226909921,1.2964652223489168,0.9612314709236032,0.7525655644241733,1.3255416191562144,0.6037628278221209,1.6385404789053593,1.387115165336374,0.4378563283922463
200 HK Equity,2.160839160839161,0.6634615384615384,0.14685314685314685,1.5498251748251748,0.26223776223776224,1.2508741258741258,0.1861888111888112,2.0454545454545454,0.7342657342657343
1361 HK Equity,2.5380050861825376,0.3636620514269568,2.382876518790619,0.05340491664311953,1.0604690590562307,0.5315060751624753,1.8793444475840633,0.02797400395591975,0.16275784119807854
52 HK Equity,0.4783724340175953,1.2734604105571847,0.531158357771261,0.31671554252199413,0.966642228739003,0.38599706744868034,1.497800586510264,0.5080645161290323,3.0417888563049855
425 HK Equity,0.2604148509674046,1.5232700017430714,0.8659578176747429,1.2769740282377549,1.4589506710824474,1.085584800418337,0.18197664284469234,1.367962349660101,0.9789088373714485
881 HK Equity,0.2894736842105263,1.2834008097165992,1.8016194331983806,0.1882591093117409,1.0850202429149798,2.006072874493927,1.4959514170040487,0.7449392712550608,0.10526315789473684
951 HK Equity,0.6421310240963856,0.2185617469879518,1.189382530120482,1.3452560240963856,0.9640436746987951,1.6180346385542168,0.5845256024096386,1.629894578313253,0.8081701807228916
3389 HK Equity,1.0821862348178137,1.2352226720647774,0.12388663967611337,1.2370445344129555,1.2497975708502025,0.33157894736842103,1.1532388663967612,1.5795546558704454,1.0074898785425102
308 HK Equity,0.9630996309963099,0.13616236162361622,2.597047970479705,1.3151291512915129,0.13948339483394834,0.5081180811808118,2.733210332103321,0.26236162361623616,0.34538745387453873
590 HK Equity,0.12042253521126761,0.5873239436619718,0.7753521126760563,1.4450704225352113,0.16901408450704225,1.8359154929577466,2.034507042253521,0.5704225352112676,1.4619718309859155
330 HK Equity,0.34567164179104476,0.6250746268656716,1.5671641791044777,0.9295522388059702,1.7032835820895522,1.5241791044776118,1.5259701492537314,0.1647761194029851,0.6143283582089553
868 HK Equity,1.4880729653882132,1.8774555659494856,0.4462114125350795,0.2630963517305893,1.2754911131898972,1.342843779232928,0.2967726847521048,1.1555191768007484,0.8545369504209541
1234 HK Equity,0.5378258105530833,0.2403051493960585,0.5092180546726002,1.805149396058487,0.7609663064208518,0.0743801652892562,2.754926891290528,2.1169739351557535,0.20025429116338206
2020 HK Equity,1.4042657916324857,0.8785890073831009,1.0484003281378178,0.8918785890073831,1.3082854799015586,0.2421657095980312,1.1325676784249386,0.9967186218211649,1.0971287940935193
551 HK Equity,0.5933085501858736,1.3472118959107806,1.5278810408921932,1.866914498141264,1.2267657992565055,0.1137546468401487,1.661710037174721,0.6356877323420075,0.026765799256505577
341 HK Equity,0.029793735676088617,1.2742551566080977,0.4766997708174179,1.7257448433919023,1.2765469824293354,0.5110771581359816,2.291825821237586,1.1802902979373568,0.23376623376623376
493 HK Equity,0.5052356020942408,1.0052356020942408,1.8534031413612566,0.08638743455497382,0.3089005235602094,0.5759162303664922,2.4528795811518322,1.337696335078534,0.8743455497382199
1928 HK Equity,1.138276038994356,2.2303745510518214,1.6485377116469984,0.02077988712160082,1.5076962544894819,0.18471010774756286,0.0,0.39943560800410466,1.8701898409440738
1070 HK Equity,0.1278409090909091,1.6747159090909092,0.13423295454545456,1.8643465909090908,0.5049715909090909,1.0184659090909092,1.6811079545454546,1.6384943181818181,0.35582386363636365
1169 HK Equity,0.33383800151400456,1.644208932626798,2.0779712339137015,1.8962906888720665,0.24526873580620742,1.950794852384557,0.3270249810749432,0.24072672218016655,0.2838758516275549
419 HK Equity,0.760932944606414,0.6510568513119533,1.1610787172011663,0.8412900874635568,1.059402332361516,0.8330903790087464,0.9216472303206997,1.1315597667638484,1.6399416909620992
2313 HK Equity,1.5475374732334046,1.7364025695931478,0.5665952890792291,1.192933618843683,1.1582441113490365,0.6880085653104925,0.06745182012847965,0.6668094218415418,1.376017130620985
751 HK Equity,0.35159156676312525,1.3375361719718892,0.4036792062835883,1.2631252583712278,0.07441091360066143,1.3152128978916908,1.7430756510954941,1.65936337329475,0.8520049607275734
2006 HK Equity,1.0677618069815196,1.1930184804928132,0.6201232032854209,1.2484599589322383,0.6735112936344969,0.2936344969199179,0.1026694045174538,1.9240246406570842,1.8767967145790554
880 HK Equity,0.43913331128018523,1.2742308964604698,0.684750248097916,1.3948064836255376,0.8678465100893152,1.3456830962619915,1.0911346344690704,1.204267284154813,0.6981475355607013
511 HK Equity,0.13155631986242478,1.58061049011178,0.779664660361135,1.2401117798796217,1.9133705932932072,0.7835339638865004,0.26891659501289766,1.9249785038693035,0.3772570937231298
321 HK Equity,1.056359102244389,0.7376558603491272,1.1506234413965086,0.4174563591022444,0.5745635910224439,1.059351620947631,1.2164588528678304,1.4618453865336658,1.3256857855361597
2678 HK Equity,0.6230321328445115,0.6754367047660125,0.9840414060815182,1.0306232477895192,0.9801595859391848,1.8982100496010352,1.2130687944791891,0.2794910502480052,1.3159370282510243
2001 HK Equity,0.8860862489829129,1.5323433685923515,0.027461350691619202,1.5524816924328722,0.1336452400325468,0.7725793327908869,1.5744507729861676,1.193653376729048,1.3272986167615948
2232 HK Equity,0.11475,1.43325,0.84825,2.034,0.76275,0.3195,0.42975,2.1465,0.91125
772 HK Equity,1.2473718086247587,0.7105771293713795,0.7549881999570908,1.9154687835228492,0.9828363012229135,0.7279553743831796,0.706715297146535,1.2628191375241364,0.6912679682471573
